ID,Consumer Type,Consumption (kWh),Generation (kWh),Date
36d6cf59-4032-48ba-9676-47a74f1e1d11,Домогосподарство,142.99,26.59,2025-02-20
ee55aa94-d052-4270-9551-b4c57483c8d8,Підприємство,1658.06,998.11,2025-03-03
83ff6474-a090-4a45-a9a2-a1c81cd3c901,Підприємство,2258.65,1045.07,2025-02-20
a84d162c-95ac-4dac-a15f-71d422d7e853,Підприємство,4057.18,2945.36,2025-03-01
060ca258-ff5b-42b8-b15c-1505be1268cc,Підприємство,1760.01,1416.19,2025-01-22
fac237c6-5ce6-4d1f-b388-09d74af65093,Домогосподарство,351.25,147.93,2025-02-27
271e202d-38dc-4526-80cb-9cebac77f57f,Підприємство,3808.31,2812.95,2025-02-13
8c8306f1-4f51-4e8e-8fab-649fdbf26b25,Підприємство,2342.22,702.0,2025-02-09
d550f131-f534-4425-8b4f-27b5fe19219b,Домогосподарство,188.96,126.11,2025-01-14
6e9044a7-a9a1-462d-9e14-ee3672fa18d5,Домогосподарство,225.53,16.43,2025-02-07
71b813b9-9eba-4d55-99b3-a414669cf486,Підприємство,1781.02,1528.12,2025-02-02
a2f628a0-5813-4c3c-aa18-1d552365aca1,Підприємство,2072.22,877.64,2025-03-01
d11d5959-2275-4346-a5e7-f7200df8767c,Підприємство,2395.44,768.97,2025-02-20
945c218d-d8d5-4d59-b907-c2f8a749a17e,Домогосподарство,309.87,21.9,2025-01-29
e9caf093-1787-4cbc-97be-a049cf96e81b,Домогосподарство,268.02,126.32,2025-01-22
ba75793e-5bf7-4a1c-8c5f-aac99f3a8f44,Домогосподарство,494.3,214.25,2025-02-19
211bdd29-0f7d-4dd9-bab5-aad911492599,Підприємство,4432.41,1790.2,2025-01-23
5aa8295d-fa93-438c-8a14-217da8651951,Домогосподарство,217.63,106.74,2025-01-24
f8146222-2f6d-47f9-aacf-6580a8c13f4f,Домогосподарство,233.76,6.02,2025-01-14
2fbd580c-18b9-46de-99be-abc92e757791,Підприємство,4816.84,4310.48,2025-01-03
57153ef7-8330-42e3-938f-912666827b44,Домогосподарство,261.01,193.16,2025-03-02
f6b872b7-6aab-45c7-aa7f-7bf783218c27,Підприємство,4982.78,2990.46,2025-02-05
46b9af8c-d2fd-4612-8bc3-34deef33f5dc,Домогосподарство,87.88,31.02,2025-02-27
29bf94a1-9f64-48e0-a057-81ea4c39e118,Домогосподарство,401.13,390.47,2025-01-09
cb80500b-8d98-4412-88a1-2672bc3a8cc6,Домогосподарство,184.45,116.26,2025-02-04
dcb69a0a-e09a-4bad-ba0e-88d6055201fd,Домогосподарство,275.89,249.32,2025-02-11
67cb7532-66b9-4bf6-ac24-c471cdba5203,Підприємство,3173.49,1796.47,2025-01-02
b161d752-0df7-4c2d-b99c-45a2ef26ca1e,Підприємство,1308.2,663.87,2025-01-10
8fdbcd10-0820-43a1-859c-d8db40b52459,Домогосподарство,54.6,42.47,2025-01-13
1a590baf-a033-4e1a-8cf8-035b4a12ca01,Підприємство,2462.72,1371.03,2025-01-05
f52c0bd1-3c71-47ab-82f7-596662bd4de0,Підприємство,2331.74,1963.44,2025-02-09
c02082af-33ba-464f-ac97-1983f280eb10,Підприємство,4900.29,1944.09,2025-03-01
250c698f-1f50-46a0-bf2e-584276769cf4,Домогосподарство,455.42,82.45,2025-03-03
4ff01f15-6bd4-455c-b4ed-e20006d55edb,Підприємство,1030.39,603.76,2025-01-04
a0f2240f-3351-400d-8f4b-d0f70d3ff2b5,Підприємство,1674.13,1321.36,2025-01-06
2a2d2982-f25c-4c00-bb97-086958572af5,Підприємство,2692.71,1840.99,2025-01-12
d1a73de6-eb36-4fd2-8749-f3deca0301c2,Підприємство,1746.68,275.41,2025-02-25
d640672f-251c-4101-a339-d1ef37414fd1,Підприємство,2184.76,1932.03,2025-02-15
86f69f07-4d8a-43b7-979c-fbd16374bffe,Домогосподарство,92.84,9.6,2025-01-28
9fea4242-fc41-4cfd-ab11-3bebec6c554a,Домогосподарство,264.32,189.23,2025-02-22
c69eb110-36c2-49c6-95ec-c1eca3acca0b,Підприємство,4586.2,2524.14,2025-01-29
743a4001-99fe-4af4-b0d5-05357ca5dd8b,Домогосподарство,408.49,309.93,2025-01-03
e2faa146-f863-43cd-a1d2-c451c6745971,Домогосподарство,112.81,78.43,2025-01-14
509fc335-b18b-4225-9d43-bd143f365e63,Домогосподарство,129.02,107.18,2025-02-09
b2d9fe0d-33b3-4c83-8747-6954df0b36d8,Домогосподарство,163.8,23.24,2025-01-10
2c7d178f-4f5c-4c2c-860e-05d6f8f03d22,Підприємство,1927.63,1711.98,2025-03-01
0c280cbc-7d2b-4500-8f6f-c3c68ddd0c79,Домогосподарство,485.33,206.73,2025-01-01
4f66e895-4aed-4603-9097-dc1e263cfe5c,Підприємство,3924.86,1315.43,2025-01-23
b828b234-a61a-469c-8574-55b881b02255,Підприємство,1349.56,604.2,2025-01-31
1f68d9b9-7485-4960-ab8c-9530ab0f8453,Домогосподарство,303.78,267.48,2025-02-22
bbe2310b-d875-4ea3-b97c-6a337b483662,Домогосподарство,290.09,85.17,2025-01-11
363a0774-6666-473f-bed4-01d046014aca,Домогосподарство,419.58,328.79,2025-01-02
049dd008-2c96-42d0-ace3-0d823a0a028e,Підприємство,2223.47,1413.39,2025-01-12
c1a30f1e-d8ac-4b4d-a1e1-c51751fa648f,Домогосподарство,251.53,59.19,2025-02-10
a4a73000-7b44-48a8-b0ae-34d285c494cf,Домогосподарство,299.94,28.72,2025-01-08
6ffe537b-b33b-46cd-9208-4353ce389828,Домогосподарство,340.56,301.88,2025-01-15
64de26eb-aa1c-4817-ac0a-f08714ceaae4,Домогосподарство,222.31,107.47,2025-01-24
33d1e4b9-43e8-4d3f-a10e-d37697d9f7d5,Підприємство,1464.99,1290.62,2025-01-02
1ad36556-99c9-43e6-bbb2-5b4cb6ea1719,Домогосподарство,448.45,447.52,2025-01-20
151422c2-df23-4313-b226-0f26512cd6fa,Підприємство,4333.09,1095.01,2025-02-10
6c23deb5-46b8-4219-bf01-82ed91146658,Домогосподарство,416.36,388.75,2025-02-12
41d4a2aa-7c76-4d7b-8fe3-0f9ce0adbdba,Підприємство,4412.2,2650.45,2025-01-05
6b5b8074-a327-4247-b079-d742abc52cc6,Домогосподарство,308.18,112.71,2025-01-20
acdd7750-8484-4402-9e1b-59ca519301a1,Домогосподарство,102.37,91.88,2025-01-23
a788da6e-733d-4cb2-9b45-9e0c9edd3cc1,Підприємство,1734.12,1150.72,2025-02-24
807bb51b-03df-4ad7-92ea-e52e2df553ad,Домогосподарство,315.47,154.03,2025-01-26
135402bd-6fe1-401b-a125-f16017997302,Підприємство,2826.12,2214.04,2025-02-19
8e39cc99-a5dc-4879-beca-60ccc0177afd,Домогосподарство,486.37,281.69,2025-02-03
5ce5745c-4516-4189-9e91-955e6c684624,Домогосподарство,251.65,151.82,2025-02-15
bc074cfc-6c0b-40e3-b4d7-e7fa1d7712af,Підприємство,3256.58,1710.9,2025-01-03
29c7e8d0-49af-4e70-98be-281398d16a95,Підприємство,1562.74,1197.72,2025-02-21
69e8e987-262c-4ce1-a49d-54149f594526,Домогосподарство,292.61,140.36,2025-02-04
f25aad0a-16ba-4c7b-928a-bebd662bd017,Домогосподарство,243.13,212.85,2025-02-09
dc5465f7-6611-47df-81cf-8411d3045dc6,Домогосподарство,343.21,91.46,2025-02-16
94630c1a-ed05-4ada-89bd-07bd80ce2de2,Домогосподарство,225.79,77.16,2025-01-19
62eda578-91d4-4634-a703-5b688e47c7cf,Домогосподарство,382.61,290.3,2025-02-27
fb2bb520-9838-4545-8bbf-f48405a4fe4d,Домогосподарство,272.61,26.62,2025-01-23
b882e0d2-fb2b-4986-8343-4cbd4a9d0e5e,Домогосподарство,155.53,41.6,2025-02-06
4c04bf04-e901-4ca8-93fc-464e8dd5e949,Підприємство,4258.1,1072.55,2025-02-21
fcff0bac-01ca-486f-80bc-9cea04a174ea,Домогосподарство,296.33,254.13,2025-02-28
2e62eb6a-fa61-47e2-8a7a-c0d9c55cfc13,Домогосподарство,55.47,32.76,2025-03-03
2f80506d-8849-4dfa-bc62-a67aace34267,Домогосподарство,456.18,203.28,2025-02-12
c446fc3a-b24a-42fb-9d9a-a6a4f4981e95,Підприємство,4254.15,812.4,2025-02-04
87587500-98e7-421a-bcd6-954655eb6aab,Домогосподарство,293.0,26.41,2025-01-06
4df16728-03d2-4d86-afc7-a86a639e6345,Підприємство,4498.88,3174.55,2025-02-22
c788e5e9-7da1-4160-b985-4b38c5f9ab33,Домогосподарство,414.52,402.25,2025-02-14
16022628-86c4-4309-9943-9aa46fb66f9f,Домогосподарство,97.17,85.65,2025-02-02
333f7585-ff8f-4586-a1ea-892393f91aed,Домогосподарство,81.27,55.15,2025-01-04
575f1a98-5e92-48a5-93cf-83ca328eb428,Підприємство,2410.07,839.78,2025-01-11
bbdb9f5f-2259-4964-9a87-a56296dd638d,Домогосподарство,108.61,59.45,2025-01-09
7bbe0a63-fe01-4fc0-ba0a-51881b85bbaf,Домогосподарство,333.34,297.0,2025-02-11
6a8e56c8-cebe-42d2-8820-424806338d86,Підприємство,3507.48,2596.72,2025-02-09
59dec785-0b96-4491-8c40-0e4fc4d78db1,Домогосподарство,344.6,9.15,2025-01-08
68348418-5126-4637-bc48-a0d49711e291,Домогосподарство,459.39,437.34,2025-03-02
db8ead54-b2ca-47c8-a10a-17b452057d08,Підприємство,2038.03,241.69,2025-01-08
b92ba3a0-a57d-4715-9d28-b27ea93bfb3c,Домогосподарство,102.38,30.67,2025-02-20
83f11916-0ce8-4f08-8d4d-6fa4f4027e66,Домогосподарство,399.03,50.64,2025-02-17
1b22d94d-211a-460c-a61a-285383634469,Підприємство,4576.68,3020.49,2025-01-13
493feabd-6b62-464c-9dc1-24dd29a2bf89,Домогосподарство,417.25,226.33,2025-02-13
2076fb9c-f16a-4c8d-8504-d4d135bcc9b0,Домогосподарство,144.74,7.88,2025-02-06
ab4bb78e-911d-4a6f-86be-29e89fd3fe18,Домогосподарство,63.45,62.44,2025-02-12
0972b3fc-9967-48fe-8c0a-8f3ca5746ddc,Підприємство,4914.87,3881.32,2025-01-21
12ab32ac-626e-49d5-b64b-4e959b816be6,Домогосподарство,328.88,177.47,2025-01-28
fbde1987-a557-4192-8cde-b7fc774d9038,Підприємство,2292.43,1558.53,2025-01-29
a2017ce5-426f-47b1-83f1-55fa779ce46b,Домогосподарство,319.0,71.37,2025-02-15
6bfc10a6-b225-42db-ab26-e3797a7c47e1,Домогосподарство,437.65,126.92,2025-01-09
e2b3ec12-83b5-4a7c-b643-8cf564f67850,Підприємство,1062.88,302.34,2025-03-02
14e40ea4-5277-411a-b688-051d96eb6a89,Домогосподарство,88.48,45.5,2025-01-24
4d3c8af1-c9f9-47c3-a81e-2a31878124eb,Домогосподарство,297.7,90.04,2025-02-01
cd113766-e5a7-4131-9b2e-19f7245d1b41,Домогосподарство,294.9,266.38,2025-02-22
bed207cc-6424-4154-9f78-8bcb395da7de,Домогосподарство,248.86,229.22,2025-02-15
5af176ca-1ebb-4d28-b83e-a4abfabf2cda,Домогосподарство,439.38,323.95,2025-02-23
e5c20d16-a231-49d1-9d75-24d2f9db944a,Підприємство,3034.09,1161.69,2025-02-09
85b95228-fe9c-416c-864b-93f67f19bb8a,Підприємство,1702.68,139.26,2025-02-15
fd54816f-304e-4b3d-8c9b-3caebd93684c,Домогосподарство,228.8,54.04,2025-01-31
18036c16-7d0d-4e30-b8a5-61d6f68b4c89,Підприємство,1044.78,30.31,2025-01-27
67c702d3-78df-49ee-9898-9ddc88240b21,Підприємство,1150.0,188.91,2025-03-03
cb6d7f04-213e-4857-804a-e86a7c8b5c98,Підприємство,1342.32,574.87,2025-02-17
99e4a639-5022-4c94-a01a-c189f0c36fa9,Підприємство,3486.02,1783.29,2025-01-30
a03dcfb8-f5b6-4952-abac-abfe1201b258,Домогосподарство,186.97,157.18,2025-03-01
fa6308a3-8589-4c47-9c97-17317e6bc203,Підприємство,1451.24,811.03,2025-01-29
8e34402e-f405-4b16-b765-9553017e2dc9,Підприємство,2658.34,1298.47,2025-02-13
ea784d0d-1b44-4514-94ea-cb8881f1b0d8,Домогосподарство,159.15,137.44,2025-01-21
807e06ee-7e73-44f8-86d2-623775cf814f,Домогосподарство,336.9,305.49,2025-02-07
d0e2f929-2398-44d6-a5ad-bcd1874312b8,Домогосподарство,170.57,48.18,2025-02-09
714dd6de-a0dc-4ffb-b4e1-370386c6039f,Підприємство,2385.29,2263.65,2025-01-04
82da33b3-449e-41ec-85d7-cc5e52b3a92e,Підприємство,4202.74,2799.74,2025-02-07
c937c1f1-102a-4bf3-b713-036f1e9ece58,Підприємство,2991.63,2619.27,2025-01-19
3d28524e-33ad-4a37-a068-c75a30610547,Підприємство,1581.91,1082.07,2025-02-08
ad1d4b9f-288b-4cce-add7-8d8ffe78416a,Підприємство,1017.5,717.96,2025-01-19
f16823d0-f5ae-4516-8fc0-8ae2c64fba71,Домогосподарство,385.16,238.33,2025-01-11
b3af2215-6770-4b41-8f8e-4763616c52e5,Підприємство,2707.7,662.18,2025-02-23
e8098c65-f53f-4ab3-8cf5-e753368234c0,Підприємство,1385.01,254.27,2025-02-24
091a0386-29d8-49fc-a1b7-051422df830b,Домогосподарство,466.71,412.9,2025-02-05
87ba17ad-34ec-4208-8538-95747b267471,Домогосподарство,56.52,18.72,2025-02-09
48beb0da-f9ce-4933-a99b-f447dfdf9aac,Домогосподарство,495.68,345.16,2025-01-23
628a1d7b-5f0b-461e-a5f1-4fcb9ec3d93a,Домогосподарство,57.65,18.21,2025-01-10
5a2a09be-8dab-469a-950a-2c0324aa6c45,Підприємство,4333.14,3895.71,2025-02-25
8044eaed-29ec-4e57-986c-2a23f55e563d,Підприємство,2568.93,1509.35,2025-01-27
18b306c5-ab1f-4094-8a63-1e9363313c3e,Домогосподарство,326.32,183.22,2025-02-25
6d4405ea-6466-4907-aefe-b7c98153cd41,Домогосподарство,488.09,166.72,2025-02-25
f75fe75f-1300-480d-9653-2a9134cdf22c,Домогосподарство,377.72,38.68,2025-02-05
4fbc2c95-78b3-42bf-9806-25139967ccfe,Домогосподарство,169.82,157.44,2025-01-06
5e6f60cc-4748-4735-b849-2b2b1442c3a3,Підприємство,4334.84,319.64,2025-03-02
c2687111-e758-4898-bcfe-e90261374cca,Домогосподарство,90.58,45.47,2025-02-19
849d7432-39bd-47ed-9443-e89a8889dbdc,Домогосподарство,464.19,55.82,2025-02-07
24792c76-a9ef-4000-98f5-3388ff56dff8,Підприємство,4881.86,203.02,2025-02-13
34b46b9a-1159-4e03-bc42-2cfe602be8ea,Підприємство,4384.92,3085.28,2025-01-12
f96df939-ee67-43db-a650-3dbccf2ee0e1,Підприємство,2422.57,1463.85,2025-01-29
7d9356dd-5abc-4c05-9412-90fa0e148dea,Домогосподарство,251.21,14.83,2025-01-23
aaf22da6-1e45-4501-bb3d-6bc6497f04e5,Домогосподарство,389.36,25.19,2025-02-02
fdc7e042-6fa8-42e4-b96a-be34f85908d9,Домогосподарство,275.93,178.59,2025-02-03
3f07807f-407f-4fb2-b83e-102d9a4cb491,Домогосподарство,214.97,83.46,2025-03-01
b31e6f55-8833-4879-9153-033231586c17,Домогосподарство,484.85,195.13,2025-02-17
1ed98f99-9463-41ad-af9e-a6ec0da32ccd,Підприємство,2216.85,75.26,2025-01-10
29600a15-2bdd-4b68-95bf-97decb2e95e7,Домогосподарство,296.54,203.46,2025-02-02
b8dff548-61e2-45de-bd81-fe9535e12d01,Підприємство,4430.31,2709.99,2025-01-05
83d2863a-992e-4877-999f-93a65eb193e2,Підприємство,1832.79,1020.7,2025-02-21
e73d0733-a90b-4085-90e6-4ca49c55616d,Підприємство,4890.23,4129.49,2025-02-22
5b8e3ca3-63a9-44ee-9530-6b1ff439bd94,Підприємство,2453.12,1825.11,2025-01-12
13c8df7c-0185-46c3-bf60-d38d80a0480b,Підприємство,2591.25,1906.36,2025-01-13
3dddc3e3-df0d-4ea6-901b-07b84d0c54aa,Домогосподарство,430.47,220.92,2025-02-21
e0ae4003-482d-4e5e-b700-522d57f43359,Домогосподарство,298.23,225.91,2025-02-15
74c17a40-c49f-4961-8d23-2da3fb169423,Підприємство,2280.86,2095.15,2025-01-25
3984b1d6-f18f-4421-8d11-6aa7bdafd62c,Домогосподарство,186.11,180.22,2025-01-22
9e490f82-e02d-4b6e-828e-833f7fca0741,Домогосподарство,454.74,272.52,2025-01-02
ee005b82-a926-4d6b-a35f-1ee85df805f2,Домогосподарство,104.33,79.63,2025-02-21
1da849e7-c076-46ba-a398-a08c88fa29e1,Підприємство,1335.62,375.62,2025-01-14
e31a4fe5-4e26-4286-a1ee-2c0d3dccaf13,Домогосподарство,368.22,94.92,2025-02-24
0c9618b3-5150-4cc9-8f75-a0749857b8de,Підприємство,3795.08,2987.26,2025-01-28
2a51134e-093e-469d-aa14-6e46fb300ff6,Підприємство,2184.77,512.32,2025-01-25
05fbe575-2205-4af1-addc-ac380e923c3e,Підприємство,3545.35,1276.33,2025-03-03
3ea611cf-0da4-4539-a7c7-45b7af471389,Домогосподарство,119.72,36.92,2025-01-02
4100cd48-635f-4489-b636-a6057ee7ed1e,Домогосподарство,187.51,46.68,2025-02-27
fb7499ea-9557-481c-b1e9-b4757a33cf77,Підприємство,1197.21,81.72,2025-01-12
2ab9cfa3-1e8a-4023-ba4c-a10efe9ec9d7,Підприємство,2203.55,861.91,2025-01-04
7cef541f-7768-430f-bcfd-c0ebf2faa5b8,Підприємство,3600.51,2618.34,2025-02-11
770e0ab0-2d32-4241-ac79-2df904834916,Підприємство,2076.63,743.6,2025-01-11
0f1aeec9-1518-4a16-b3ff-c002fc95d244,Домогосподарство,288.96,165.15,2025-01-22
37fb8abb-fb30-45b6-a2df-4b7c3dccced6,Домогосподарство,322.03,69.11,2025-02-15
7373482e-4e89-4bf7-a488-6bfe00a6598a,Домогосподарство,261.82,12.98,2025-02-25
5dc761ca-f41c-4f45-8e24-834c537e2cdd,Домогосподарство,456.91,114.94,2025-01-09
630d65f3-dacd-4bf5-8b5a-8970a440c29d,Домогосподарство,409.41,271.26,2025-02-09
da4bf963-5add-44df-b0c2-64678c77b6ef,Домогосподарство,436.17,89.76,2025-01-11
8be5eacf-7402-4a16-8137-c699d9d2e73f,Домогосподарство,121.29,108.14,2025-01-06
89b7513f-7193-49ee-a9b6-e72ef3c3d9ed,Домогосподарство,88.2,68.93,2025-01-11
cef45163-99b5-41b2-8677-bb854922075b,Підприємство,4622.67,3054.86,2025-01-02
2b1bf4bf-ddba-4fae-a4ad-052a28aa7449,Підприємство,3842.77,2376.92,2025-01-21
dd76089d-f361-4271-898c-c1ec69cd7264,Домогосподарство,96.17,88.39,2025-01-11
a7c2f1ba-1dbc-4d5a-a626-066ae51f9d2f,Підприємство,1163.08,670.86,2025-01-12
a8a37471-36f4-49dc-a8de-9c71ac09ef5d,Домогосподарство,191.81,115.61,2025-03-02
598a3c9c-9b74-4429-8429-be2b19b09805,Підприємство,3141.82,1550.53,2025-01-27
ff211b79-9926-4a56-b6ce-429918f70334,Домогосподарство,271.21,202.72,2025-02-06
6359ab00-6813-41ed-92ca-0d3b5535619b,Домогосподарство,299.25,0.37,2025-03-01
70bbe474-08b8-4095-96dc-d59c6ad746cc,Домогосподарство,200.9,58.36,2025-02-17
8f76adde-d254-4137-a8f1-6ae0f6ce8fa5,Домогосподарство,96.0,71.64,2025-01-24
2e20c44e-95e6-43b9-b87f-0684a15bb797,Підприємство,2478.07,317.1,2025-02-13
28cb1b81-f7f0-4d5e-a0e2-5f0c6d585fed,Підприємство,3151.37,543.39,2025-01-05
5a3519d0-090e-43e7-b610-7dc04fa3a754,Підприємство,2392.11,2342.21,2025-01-02
65bbf61c-439c-4aa9-a582-bf4e13c34ea4,Підприємство,1077.07,343.35,2025-02-21
d09e066a-aad2-41b5-a0ea-c9b593744b40,Підприємство,4766.19,4484.02,2025-01-12
3788aa72-7956-4d5c-b30c-630a1c87eebf,Домогосподарство,434.34,168.67,2025-02-19
ca3d04f3-1818-4334-97c4-7ba78431c6e4,Підприємство,1604.73,159.29,2025-01-09
6a3da410-678d-4343-967b-a789b2c17e93,Підприємство,1418.71,118.39,2025-01-01
d0fef9f3-8f20-4a47-b7fb-a9df8982b16d,Домогосподарство,96.87,43.7,2025-02-28
5dbdb0da-e094-44da-aae7-0d1cb3005fdc,Підприємство,1849.31,1143.93,2025-02-07
b6d1f60d-e9fe-456e-a403-7467d38747e1,Підприємство,2995.23,2303.09,2025-01-07
6b7aa1ce-710e-42fb-932e-215897e71f1a,Домогосподарство,292.01,131.39,2025-01-26
d5924e81-dabb-4c6a-932e-fa51bc6cc2d1,Підприємство,3103.45,1736.56,2025-01-20
acc7f05e-d9c1-48ee-9c2b-b97cb80eb278,Підприємство,1700.7,774.77,2025-02-13
7f65eaca-dde1-4b48-9d0d-b001adb36df9,Підприємство,3761.48,2371.23,2025-01-03
ca59ddf6-62f8-46e8-8989-cdf1a429eefa,Домогосподарство,98.05,8.29,2025-01-09
aa9f66b5-b0fe-4cca-9dd1-37f2ded2bcbb,Підприємство,3690.87,1182.6,2025-01-10
969efe64-3c69-467c-9abb-1ab3b43294ce,Домогосподарство,121.11,102.03,2025-02-03
c11522bb-605b-4c4e-aad6-47e2d1abb374,Підприємство,4621.86,1885.7,2025-02-22
303d5751-85b0-4fcc-a390-98c4f015072b,Підприємство,2893.01,1015.59,2025-02-23
a386ceca-57ac-483e-8aeb-5404a8947291,Підприємство,4618.89,2719.12,2025-02-08
7fd06b83-8fd7-4f4f-a81d-18d5df605168,Підприємство,3653.38,2134.89,2025-01-25
5ea2bbdb-00d0-431f-ab86-b73c652a1029,Підприємство,2692.2,972.06,2025-02-27
68f9601b-41a1-4174-8c06-d73fafdfcb40,Домогосподарство,419.06,263.06,2025-01-01
8048d85f-1f7c-4b19-8760-94bde2e38590,Домогосподарство,190.12,49.53,2025-01-07
a339b965-3362-42d9-a20d-caea21c85111,Підприємство,4489.91,442.53,2025-01-28
4d7f46eb-9dfc-401a-a8c4-bdee5bdffb83,Підприємство,1281.43,266.15,2025-01-06
466a5508-a848-42e2-b633-b5304e3c66ab,Домогосподарство,244.5,194.13,2025-02-04
4c55eb5c-2f5f-42bf-8621-1e1f907fcd39,Домогосподарство,212.82,38.32,2025-02-07
1207b201-41bf-411e-bde4-a108e6b41a0f,Домогосподарство,426.32,402.42,2025-02-08
e06b48cb-e9fc-4ced-8e0d-5fa78b89b274,Підприємство,2800.11,145.42,2025-01-18
2b83b192-f487-410a-ae28-52551f73ecdf,Домогосподарство,190.77,63.12,2025-01-18
3fc38590-0a1d-40a6-8c2d-f566371a7aa2,Домогосподарство,468.49,400.02,2025-03-03
f1f6df8e-fde8-49f4-9d28-71adbac6e5fb,Підприємство,1405.95,266.05,2025-03-02
657d0595-cee4-4cf3-8973-eec5cc007c2e,Підприємство,4438.24,1369.97,2025-02-01
7be5f7c2-0a13-4095-82be-3246c77c9054,Підприємство,2738.55,777.71,2025-02-17
ed50149d-6904-4102-8b9c-b9b80b558e29,Домогосподарство,157.75,1.58,2025-02-08
cf0182fd-ad2b-4619-bfc0-da13119fac2b,Домогосподарство,338.75,175.58,2025-01-25
f5b4c5a7-1c6e-4382-afd1-d3c574f82e84,Домогосподарство,402.79,341.3,2025-01-03
6031daff-30e4-4ff1-be70-a977a6abeda9,Домогосподарство,117.49,23.56,2025-01-24
d6385ff3-39e2-4d2d-9ebd-31a3f63ef155,Підприємство,2784.58,1674.77,2025-01-23
c1cf046d-e167-44a7-a827-e4b21236f387,Підприємство,3489.59,2973.59,2025-02-02
5e5ff1f7-11f3-4f5a-b479-eaa004d31272,Домогосподарство,250.81,10.0,2025-01-12
940142bd-928c-4426-88c6-bf38a0cd45c7,Підприємство,2728.98,340.5,2025-02-23
a1ae932a-f7e3-465a-86ef-8b9fd7a9eb5a,Підприємство,2619.75,1034.38,2025-01-02
23d106dc-7f0f-4a6e-8341-b6205ab72b25,Підприємство,3153.55,1542.81,2025-01-18
a7d4b30d-83d1-4c86-afba-253965ae556b,Підприємство,3829.33,3699.49,2025-02-06
3e2b6a13-24de-4547-b0a1-04aadc4cc3d8,Домогосподарство,91.23,37.36,2025-02-12
ce83e72a-8f07-4d8d-9835-ccf01f7853bd,Підприємство,3076.46,2515.79,2025-01-30
e964093d-858f-46fc-b003-debcf9bfb43e,Домогосподарство,309.97,191.25,2025-02-20
017c0a49-4380-4815-9386-20d9323f9de5,Підприємство,2103.63,1105.95,2025-02-10
5de483ba-cf3f-4424-b96e-e208560084f4,Домогосподарство,191.47,79.77,2025-03-01
60780cc7-bcc6-4b6e-9dd1-7595b4c88739,Підприємство,4473.28,3750.09,2025-02-03
ce66a85f-28b6-473a-85c8-d45937738cf6,Підприємство,4169.77,3268.0,2025-02-03
cb7d6487-37b1-4d2d-ad13-872e277bf890,Підприємство,4201.88,3391.9,2025-01-18
e8945702-8690-447d-9679-c15036c03095,Підприємство,2423.94,1723.83,2025-01-14
d33ca904-1fc0-48a5-a3b1-bca7507813c5,Підприємство,1296.22,884.81,2025-03-01
7a552d86-204c-40eb-a0f5-c2d434ffadbb,Домогосподарство,361.1,242.23,2025-01-06
3604df17-c06e-4f09-9583-46bd3dfdfbb4,Підприємство,3149.48,3011.65,2025-01-10
3e4bd24e-33a3-4382-a8a9-d0193d8c95ce,Домогосподарство,419.7,325.05,2025-01-29
82c78f58-8c55-44b4-a963-61b411e22036,Підприємство,1120.18,956.97,2025-01-03
8029a168-49f2-4f5b-b3af-7041320de781,Домогосподарство,417.23,330.14,2025-01-18
bdd114f8-0a66-4a5a-9e17-f9ec9d177cc1,Домогосподарство,61.12,12.97,2025-02-13
49858089-6bd4-4cfd-b456-d0bf29281610,Домогосподарство,452.78,25.56,2025-01-24
03a014b5-3260-4925-9eb1-2ccfbeb8ee0c,Підприємство,2371.5,1516.17,2025-02-02
e4a0fcb0-ff68-4ec9-a22b-77d96a9ad979,Домогосподарство,377.17,168.84,2025-01-27
ff1b3c29-ed44-4818-990c-eba74183eede,Підприємство,4001.16,3272.84,2025-01-01
3f667eac-11d4-4be4-a61c-400d8f6714bd,Підприємство,1411.92,778.33,2025-02-12
9dbe02c3-c614-432a-ad9f-254da6769e61,Підприємство,2608.11,400.19,2025-01-26
7b8ed36f-adab-4202-8faf-a406d880d07c,Домогосподарство,455.03,170.5,2025-02-06
843aca58-e437-40e2-85ef-e5591e891245,Домогосподарство,342.95,311.45,2025-02-03
29c24bc7-20c0-46e4-995e-af6b86bfabaf,Підприємство,3598.8,1389.74,2025-01-26
3b9887fb-95ad-4eae-a3a6-76506199c524,Домогосподарство,142.58,98.51,2025-01-07
739ac190-136a-4017-952b-8189b77810a9,Підприємство,1919.33,1308.76,2025-02-18
e0d91f3b-e90a-4006-99ec-a9970279cd33,Домогосподарство,113.85,109.72,2025-01-12
c798e91b-7f73-41f3-bf2f-56ffd8cc6234,Домогосподарство,276.37,144.26,2025-02-08
ccec7a52-9669-45d2-9be5-740401f887e1,Підприємство,3703.9,2115.15,2025-01-03
9d104cfc-5bd2-4d4e-aaf5-b55ad4022d65,Домогосподарство,471.96,432.6,2025-01-26
3331f413-23f1-4adc-a166-70b07fea82a6,Підприємство,2584.26,802.1,2025-01-31
7f205038-73fc-4bf4-ae9a-2f1829a6714f,Підприємство,4056.19,1293.23,2025-01-05
b761bfa9-5413-4c4f-8ab0-56102b49f785,Домогосподарство,165.83,62.69,2025-02-14
91e918f1-7eb9-4cff-8559-988722d9d904,Підприємство,1432.14,486.01,2025-01-30
750546f6-9373-4181-843d-58149a598bf1,Домогосподарство,179.41,150.25,2025-01-06
4a371ef2-1f5c-427d-b54c-5486919eeee7,Підприємство,3159.13,880.68,2025-01-15
