date,city,temperature,humidity,wind_speed
2019-06-06,Kyiv,-18.8,34.4,1.5
2018-03-07,Kyiv,34.0,68.7,17.8
2016-11-23,Lviv,32.3,31.6,9.5
2020-05-23,Odesa,21.5,99.1,4.3
2018-01-16,Dnipro,26.4,59.3,5.4
2017-06-03,Kharkiv,28.3,69.1,2.8
2016-09-30,Kyiv,31.4,30.2,4.7
2020-12-01,Kharkiv,8.0,30.7,5.9
2021-06-16,Lviv,15.2,66.9,2.4
2015-02-11,Kharkiv,31.3,78.1,9.1
2018-12-16,Dnipro,-6.1,33.6,5.7
2018-12-04,Kyiv,-10.4,59.5,6.3
2016-09-27,Odesa,26.3,78.1,8.7
2018-10-24,Dnipro,-12.6,97.6,11.6
2023-07-07,Dnipro,-0.2,34.1,7.6
2020-05-07,Lviv,-18.3,31.9,18.2
2022-05-17,Lviv,-16.4,46.9,3.0
2015-12-27,Odesa,10.8,37.7,5.3
2022-02-26,Kharkiv,-4.8,51.8,15.0
2020-09-03,Kharkiv,7.3,38.0,1.3
2021-04-11,Kyiv,-6.6,89.9,11.0
2018-02-18,Kharkiv,32.1,59.4,9.5
2022-07-05,Dnipro,-16.5,95.6,3.6
2020-02-17,Kharkiv,8.2,51.3,9.9
2016-11-17,Odesa,21.8,41.3,8.7
2015-01-03,Dnipro,-7.7,97.7,19.6
2018-11-22,Odesa,21.3,97.7,13.3
2023-10-15,Dnipro,32.5,59.5,18.5
2020-06-09,Kyiv,-13.5,46.4,19.4
2021-09-19,Odesa,29.5,32.1,5.8
2016-03-22,Kharkiv,-19.0,40.8,3.2
2019-08-21,Lviv,1.8,99.7,2.5
2021-02-08,Kyiv,27.4,64.1,15.1
2024-03-23,Kharkiv,-13.2,77.9,11.8
2019-01-25,Odesa,-13.9,42.3,5.7
2020-10-24,Odesa,19.3,48.9,20.0
2017-07-08,Odesa,1.0,91.7,18.8
2024-12-23,Kyiv,26.3,44.7,14.2
2024-01-09,Kyiv,19.0,57.5,16.3
2016-06-12,Kyiv,-8.3,44.5,12.3
2021-04-18,Odesa,9.4,48.8,16.5
2019-10-30,Odesa,11.4,68.4,18.1
2024-08-21,Kharkiv,10.8,60.8,2.5
2019-05-06,Kyiv,31.5,73.3,16.9
2020-05-04,Odesa,0.5,42.6,8.7
2020-07-02,Kyiv,18.5,40.0,1.0
2023-06-20,Lviv,-7.0,30.0,7.3
2024-02-19,Dnipro,5.8,49.0,17.5
2024-05-05,Odesa,-0.0,75.5,2.1
2016-08-28,Kyiv,-4.4,95.1,6.8
2016-07-11,Kyiv,23.9,54.3,5.8
2016-01-05,Lviv,26.3,86.3,8.9
2024-02-02,Kharkiv,0.5,55.1,12.0
2023-11-28,Kharkiv,11.9,31.4,3.6
2020-09-30,Lviv,-11.5,54.9,7.1
2017-02-06,Kyiv,-10.1,61.2,19.0
2020-12-16,Kyiv,-14.0,55.4,7.1
2018-01-08,Kyiv,21.9,95.5,14.8
2016-07-08,Kharkiv,3.5,98.0,6.8
2020-11-21,Dnipro,1.9,70.1,5.8
2020-10-01,Dnipro,-3.4,35.3,4.4
2018-12-02,Lviv,-13.4,68.3,3.2
2016-05-18,Odesa,12.6,80.2,15.4
2018-02-15,Odesa,9.8,87.9,3.4
2020-03-30,Dnipro,31.8,88.7,2.7
2022-02-28,Kharkiv,-11.5,95.4,2.6
2015-11-26,Kyiv,13.7,37.7,17.6
2016-12-27,Dnipro,-1.6,53.5,10.9
2017-05-05,Lviv,34.2,75.3,15.2
2017-10-10,Lviv,-1.4,39.6,15.4
2018-07-31,Odesa,-18.9,63.6,0.2
2016-07-26,Lviv,17.3,39.4,16.9
2017-04-03,Kharkiv,21.2,36.3,17.0
2024-05-28,Dnipro,-17.5,81.1,4.7
2020-07-13,Kyiv,25.3,97.4,11.3
2015-05-14,Lviv,-13.1,94.9,4.3
2016-09-02,Kyiv,-18.1,60.8,5.3
2016-08-26,Kyiv,21.9,99.0,1.5
2015-04-02,Kharkiv,-1.6,98.2,2.9
2023-12-03,Dnipro,34.0,39.6,4.0
2016-03-05,Lviv,-2.8,79.0,2.0
2016-01-13,Lviv,-0.8,31.5,15.2
2015-08-09,Lviv,-19.6,89.1,15.0
2018-01-01,Lviv,28.5,48.5,5.2
2022-12-02,Kharkiv,-19.3,30.2,2.7
2017-01-14,Lviv,-1.2,94.2,4.5
2016-03-29,Kharkiv,31.0,81.2,10.9
2020-09-19,Lviv,21.7,94.0,15.4
2018-04-16,Kyiv,-8.6,54.2,9.8
2021-03-26,Lviv,24.8,98.4,14.9
2016-01-17,Dnipro,-5.8,37.6,7.2
2018-02-23,Lviv,0.6,75.9,4.0
2015-06-04,Odesa,-4.8,42.2,11.0
2022-09-01,Lviv,9.4,51.4,8.8
2020-07-14,Kyiv,-2.0,30.6,14.7
2022-01-01,Lviv,6.7,71.8,4.3
2019-05-28,Lviv,-2.3,78.7,15.6
2023-11-15,Dnipro,3.1,60.0,17.2
2023-02-08,Kharkiv,11.0,94.9,5.5
2020-01-05,Odesa,-1.7,90.6,17.5
2017-06-13,Kharkiv,8.6,43.2,7.0
2023-02-11,Dnipro,-13.6,62.0,11.3
2016-09-23,Lviv,-5.0,71.3,15.9
2021-04-16,Kharkiv,-3.5,48.3,7.2
2022-09-12,Kyiv,12.3,33.1,15.8
2023-04-26,Lviv,-4.6,55.1,18.9
2015-07-14,Odesa,29.2,48.1,13.8
2018-07-20,Kyiv,17.7,36.3,14.2
2018-09-27,Dnipro,23.0,38.0,5.1
2023-11-12,Dnipro,-12.8,79.2,10.3
2019-04-24,Kyiv,1.9,30.8,18.8
2022-04-12,Lviv,33.7,91.2,9.0
2016-04-21,Kharkiv,24.9,80.5,1.7
2018-01-26,Kyiv,13.3,60.4,3.1
2023-10-02,Lviv,2.9,98.9,13.5
2015-02-04,Kharkiv,22.3,54.3,8.5
2022-04-14,Kyiv,24.4,82.6,13.7
2015-10-11,Dnipro,8.8,82.4,15.8
2016-06-28,Dnipro,-1.8,43.4,7.6
2018-05-10,Lviv,25.9,77.0,13.1
2017-04-17,Odesa,15.4,38.0,8.4
2015-10-13,Kyiv,7.7,91.7,10.2
2016-01-25,Kharkiv,34.1,56.8,13.7
2022-08-22,Kyiv,13.9,45.1,10.1
2021-09-30,Dnipro,16.3,61.2,11.6
2016-12-10,Odesa,-8.0,77.9,15.9
2020-03-05,Kyiv,-11.1,90.6,5.3
2020-12-24,Dnipro,25.2,99.9,19.7
2021-05-03,Kharkiv,-12.2,72.9,4.7
2023-09-07,Kyiv,-13.2,47.6,9.5
2022-05-10,Kyiv,13.5,60.7,19.0
2022-11-29,Odesa,9.8,77.5,16.2
2020-05-02,Odesa,33.5,91.5,6.3
2023-02-23,Kyiv,-10.2,75.0,13.8
2021-09-03,Dnipro,15.6,46.4,3.2
2018-12-22,Kyiv,8.4,80.0,5.8
2022-11-01,Kyiv,1.9,49.2,13.6
2020-10-28,Kharkiv,-5.7,89.9,6.7
2020-04-12,Lviv,32.1,34.7,0.8
2021-07-12,Lviv,4.5,87.4,7.8
2015-03-15,Kyiv,20.1,39.9,3.7
2020-09-03,Lviv,-14.4,70.5,17.0
2018-02-07,Kharkiv,-13.8,37.8,19.5
2023-05-18,Odesa,-12.5,33.6,1.7
2015-10-01,Lviv,-5.0,55.4,11.5
2022-03-27,Odesa,-1.5,42.5,13.9
2019-06-22,Dnipro,-6.4,57.2,15.4
2021-12-13,Kharkiv,28.0,88.1,13.0
2023-07-21,Lviv,4.6,78.6,12.4
2019-08-27,Odesa,-9.8,64.3,0.9
2021-09-27,Lviv,-13.5,76.2,8.1
2019-05-02,Kharkiv,33.7,84.4,8.4
2016-03-03,Kharkiv,-6.3,63.9,11.2
2022-01-20,Dnipro,19.8,48.9,3.2
2016-04-09,Lviv,20.1,70.3,0.9
2016-01-01,Kyiv,3.4,94.4,0.9
2021-11-27,Odesa,5.4,91.8,9.7
2019-12-08,Kyiv,-1.4,83.2,8.8
2018-08-31,Odesa,8.7,68.8,9.2
2024-10-17,Odesa,-17.3,65.9,6.3
2015-08-11,Kyiv,-13.9,83.2,16.8
2024-10-24,Dnipro,18.7,74.7,4.3
2024-06-13,Lviv,34.6,76.4,0.1
2015-07-28,Kyiv,-14.8,52.1,13.1
2018-02-15,Kharkiv,11.4,93.1,17.7
2016-05-12,Kyiv,3.5,72.5,19.8
2020-07-07,Dnipro,6.0,88.3,17.3
2018-06-26,Kyiv,-2.6,70.5,1.7
2020-05-15,Odesa,12.9,90.1,17.9
2024-05-18,Odesa,28.2,52.3,8.4
2023-10-01,Kharkiv,-4.2,44.7,19.0
2021-04-15,Odesa,32.1,70.1,6.1
2019-12-13,Kharkiv,12.0,89.1,7.1
2019-10-24,Lviv,-19.0,94.6,4.2
2019-03-27,Kharkiv,-3.9,77.0,14.2
2022-03-30,Kyiv,21.7,77.4,10.6
2015-11-26,Kharkiv,-10.3,84.9,15.5
2017-06-15,Lviv,-5.0,67.3,14.6
2022-08-04,Kharkiv,28.2,85.0,4.9
2024-10-07,Kharkiv,-16.8,87.6,12.2
2018-03-31,Kyiv,16.5,67.1,13.5
2024-12-12,Kyiv,-12.9,56.4,3.3
2024-10-20,Kyiv,31.8,61.8,18.3
2022-08-29,Kyiv,12.7,79.4,15.2
2019-09-09,Dnipro,18.7,72.9,9.9
2017-06-12,Kharkiv,-14.9,45.1,16.9
2018-05-01,Lviv,-1.4,41.3,8.0
2022-07-05,Odesa,-17.8,76.6,5.7
2020-05-23,Dnipro,6.3,97.5,18.3
2016-03-31,Dnipro,7.4,83.3,3.0
2018-08-27,Odesa,-16.3,59.6,19.5
2023-08-25,Odesa,24.1,81.3,8.6
2020-04-13,Kharkiv,5.6,98.1,12.1
2023-05-22,Kyiv,-8.5,33.0,11.4
2024-08-18,Lviv,9.1,75.1,9.2
2017-01-21,Odesa,29.9,44.6,3.5
2023-09-11,Odesa,33.2,87.5,14.9
2017-07-29,Kyiv,32.9,96.0,18.5
2019-07-02,Kharkiv,1.5,56.0,6.0
2015-01-15,Kyiv,24.6,79.9,18.5
2022-10-24,Lviv,3.8,63.1,6.4
2017-10-06,Kyiv,-12.7,32.9,7.6
2020-05-15,Kyiv,30.8,61.3,16.5
2015-11-02,Lviv,-8.5,38.5,9.6
2016-01-07,Kyiv,26.7,38.8,18.1
2021-11-10,Kharkiv,12.1,70.1,14.6
2015-09-26,Odesa,8.4,85.9,19.8
2023-03-20,Odesa,22.5,47.9,13.2
2020-08-09,Dnipro,3.6,82.0,8.1
2017-01-06,Kyiv,23.4,55.8,5.6
2023-01-15,Dnipro,-16.6,81.3,16.9
2019-09-25,Kyiv,-18.5,68.4,11.8
2015-01-19,Dnipro,16.6,85.1,0.8
2018-12-28,Dnipro,-16.5,42.3,9.8
2023-08-21,Kyiv,34.0,82.6,5.1
2016-02-03,Kharkiv,-14.8,83.8,14.3
2021-08-22,Kharkiv,-11.8,92.5,11.9
2024-08-24,Lviv,-15.6,64.5,9.4
2022-07-25,Odesa,12.2,76.8,14.2
2016-09-02,Lviv,-3.7,74.9,9.1
2020-07-29,Lviv,14.5,40.9,18.6
2023-06-20,Lviv,-16.1,78.1,14.3
2016-07-29,Lviv,-8.1,36.8,0.2
2024-10-10,Kharkiv,17.2,83.3,7.0
2019-08-20,Dnipro,11.8,39.1,16.7
2021-09-27,Kharkiv,13.0,57.9,11.7
2015-11-10,Lviv,-3.8,44.5,12.1
2019-02-05,Odesa,17.8,42.2,5.9
2024-03-07,Lviv,-2.9,43.7,16.5
2023-12-22,Kyiv,-0.0,63.0,13.9
2019-07-15,Kharkiv,-3.3,61.2,3.1
2024-03-12,Dnipro,1.6,50.5,2.2
2024-12-10,Kharkiv,8.0,61.6,1.7
2018-10-08,Odesa,-8.0,49.5,12.1
2021-10-11,Kharkiv,34.4,95.5,2.2
2023-04-10,Odesa,9.8,64.9,2.8
2016-08-27,Kyiv,2.6,50.4,3.5
2015-05-26,Kharkiv,8.3,83.8,4.3
2015-08-22,Kyiv,1.2,79.9,13.3
2020-01-08,Lviv,26.4,48.9,9.8
2024-08-30,Kharkiv,-3.9,60.0,12.4
2021-12-12,Dnipro,28.9,69.2,9.5
2016-07-14,Odesa,26.1,54.2,7.9
2020-11-11,Lviv,-12.3,95.3,17.1
2024-07-31,Dnipro,-13.4,37.9,0.1
2020-01-28,Dnipro,20.2,69.8,14.8
2024-04-01,Kharkiv,13.8,46.4,11.0
2024-05-26,Kyiv,17.9,89.0,12.6
2024-05-25,Kyiv,-17.2,36.4,0.7
2015-10-31,Lviv,15.0,86.0,4.6
2019-10-28,Kyiv,-17.9,77.0,16.1
2023-04-03,Kyiv,6.7,53.0,2.8
2015-03-19,Odesa,-19.4,64.3,13.0
2020-03-26,Odesa,26.6,37.9,13.9
2016-05-16,Lviv,10.4,73.4,10.0
2024-12-24,Kyiv,7.2,68.3,16.3
2021-04-17,Odesa,23.2,60.8,8.9
2017-07-20,Kharkiv,16.9,34.4,15.3
2018-04-12,Kharkiv,-11.6,99.5,12.1
2016-10-14,Dnipro,0.1,91.6,2.2
2016-10-05,Kyiv,-19.9,80.5,3.0
2024-04-24,Odesa,27.7,92.0,15.2
2021-11-30,Lviv,21.2,60.0,19.5
2018-01-23,Odesa,0.2,54.4,14.5
2018-03-04,Kyiv,4.5,59.3,12.4
2017-11-06,Kharkiv,-9.2,63.4,16.5
2015-04-07,Lviv,-7.4,41.8,11.9
2017-07-28,Kyiv,-2.9,35.0,12.7
2017-11-06,Lviv,10.6,39.6,4.3
2024-10-02,Odesa,13.7,45.5,6.0
2024-09-27,Kyiv,-7.8,57.4,17.5
2015-06-03,Dnipro,-6.4,63.4,7.8
2017-07-24,Lviv,16.8,62.1,4.4
2024-08-04,Odesa,5.5,47.6,11.0
2019-04-06,Odesa,28.9,71.7,9.2
2018-10-11,Odesa,-19.6,88.3,8.7
2022-03-06,Odesa,5.3,81.4,7.4
2015-08-02,Kyiv,13.4,67.2,16.3
2021-12-02,Kharkiv,35.0,49.8,19.5
2016-09-24,Dnipro,-9.2,99.7,15.7
2015-06-08,Kyiv,15.0,73.9,5.7
2019-10-30,Dnipro,13.9,34.6,7.7
2016-12-24,Kharkiv,24.6,62.0,5.0
2024-04-10,Kharkiv,17.9,31.2,14.0
2016-04-17,Kharkiv,18.5,61.0,5.4
2021-10-01,Kharkiv,-4.1,86.2,16.8
2015-04-30,Kharkiv,10.1,56.6,8.2
2018-12-04,Lviv,-18.0,83.7,8.4
2015-08-04,Odesa,-5.3,30.7,19.6
2020-08-26,Odesa,33.9,49.5,17.1
2021-06-07,Dnipro,31.3,62.8,9.3
2017-01-30,Dnipro,25.8,90.2,6.2
2018-11-09,Kharkiv,23.6,50.3,14.0
2017-02-14,Odesa,16.6,52.6,12.2
2017-03-02,Dnipro,23.6,30.1,5.2
2019-05-30,Dnipro,-2.1,94.8,10.5
2016-04-14,Lviv,12.6,55.1,8.1
2019-12-30,Odesa,-19.3,61.8,8.2
2016-05-02,Dnipro,1.2,39.9,4.6
2017-08-21,Kharkiv,-5.0,86.4,4.8
2018-12-01,Odesa,18.9,70.9,1.9
2021-04-30,Kharkiv,5.5,63.8,18.1
2020-06-19,Dnipro,3.2,58.8,2.6
2020-12-25,Kharkiv,27.3,99.7,4.0
2015-04-09,Dnipro,-4.1,61.7,4.8
2021-12-29,Kharkiv,3.4,59.2,7.7
2016-02-20,Lviv,-1.7,72.2,12.2
2022-05-03,Kyiv,0.3,46.5,16.6
2017-04-10,Dnipro,-6.3,85.8,5.0
2022-08-01,Kyiv,23.9,42.1,18.9
2024-05-31,Kyiv,-14.7,55.3,3.1
2024-09-08,Kharkiv,32.0,86.6,14.7
2015-09-19,Odesa,-3.6,37.2,16.9
2016-04-17,Lviv,9.2,71.2,10.1
2019-05-22,Dnipro,-18.0,56.9,4.4
2016-01-17,Kharkiv,-4.5,81.1,8.2
2021-01-01,Odesa,18.1,78.4,1.7
2021-02-11,Dnipro,22.3,75.4,8.8
2016-06-15,Kharkiv,-10.1,94.2,13.3
2024-10-28,Kharkiv,-13.2,31.1,0.7
2019-09-07,Dnipro,-10.1,34.5,1.8
2016-08-07,Odesa,11.0,61.0,12.4
2024-02-16,Lviv,17.0,42.9,6.1
2021-08-14,Kharkiv,-17.5,73.5,13.7
2021-09-03,Lviv,-2.3,58.3,17.0
2022-05-14,Odesa,2.9,81.6,1.0
2016-10-18,Odesa,-13.2,73.3,16.1
2022-08-31,Odesa,32.2,80.4,4.0
2015-03-17,Odesa,-7.6,68.5,13.0
2020-04-04,Kharkiv,29.5,62.9,5.4
2019-04-09,Odesa,-15.7,33.1,1.3
2016-02-20,Dnipro,24.4,74.1,11.8
2020-03-02,Lviv,-9.9,91.8,13.1
2016-11-21,Odesa,-3.7,89.1,1.7
2016-10-03,Lviv,3.9,80.1,2.4
2017-03-21,Odesa,-1.3,59.2,6.6
2023-12-16,Kharkiv,32.7,75.9,18.7
2015-07-14,Kyiv,13.7,64.2,17.2
2019-08-03,Odesa,1.8,98.3,9.0
2016-10-30,Kyiv,-10.1,47.7,0.1
2020-03-04,Kyiv,13.0,88.3,13.6
2023-07-02,Dnipro,26.4,65.7,1.4
2024-06-23,Kyiv,7.0,75.3,5.0
2017-08-12,Dnipro,27.4,66.7,4.9
2022-04-08,Dnipro,12.8,85.9,17.1
2019-08-10,Kharkiv,5.0,47.2,13.0
2017-02-11,Kyiv,-14.0,53.2,10.9
2023-04-30,Dnipro,2.4,49.3,1.3
2021-05-21,Kyiv,15.4,77.0,13.8
2024-08-09,Kyiv,6.3,31.1,0.1
2021-04-12,Lviv,-19.8,63.2,11.1
2017-04-03,Lviv,-19.5,36.3,10.3
2015-04-01,Lviv,21.9,39.5,7.3
2015-12-04,Dnipro,-19.2,40.9,9.2
2017-06-06,Kharkiv,34.2,53.2,17.2
2021-02-04,Odesa,-18.8,83.1,13.3
2021-07-09,Kharkiv,4.0,53.5,19.7
2020-04-02,Odesa,29.2,69.3,11.6
2015-09-03,Odesa,12.2,54.7,19.7
2022-10-10,Kharkiv,-0.1,94.9,9.8
2016-03-28,Odesa,18.1,83.3,8.8
2019-02-02,Lviv,-19.4,51.3,3.3
2016-12-04,Odesa,-16.9,85.7,14.8
2022-09-29,Kharkiv,10.5,98.4,0.3
2022-01-29,Odesa,31.2,70.6,0.8
2017-04-27,Kharkiv,1.7,75.3,12.5
2018-01-11,Kyiv,8.3,50.3,9.7
2024-01-10,Kharkiv,-14.0,31.6,11.7
2024-03-07,Dnipro,-2.0,72.5,19.2
2016-02-28,Lviv,6.4,88.6,12.5
2017-11-27,Odesa,-18.8,36.4,3.1
2020-09-05,Lviv,-11.8,92.7,12.7
2017-05-06,Dnipro,8.0,37.6,0.3
2015-08-02,Dnipro,-17.5,87.4,13.4
2019-03-22,Odesa,5.3,46.4,19.7
2018-12-03,Lviv,-16.0,64.5,4.6
2018-12-07,Kyiv,-8.5,38.4,10.1
2022-12-18,Dnipro,17.7,40.7,16.4
2024-06-06,Dnipro,-5.7,66.0,1.0
2024-05-27,Lviv,22.7,47.2,17.3
2023-04-09,Odesa,-12.1,42.3,18.6
2015-12-11,Lviv,17.4,52.8,19.0
2016-09-25,Kyiv,-5.3,58.7,11.1
2015-11-29,Lviv,18.5,61.5,14.4
2017-02-26,Kyiv,-8.5,60.6,3.7
2017-01-21,Dnipro,17.7,93.0,18.7
2021-09-03,Kharkiv,24.7,41.4,8.3
2015-10-30,Kharkiv,-13.8,77.1,1.5
2020-09-28,Kharkiv,7.2,82.4,9.3
2023-04-23,Dnipro,-13.1,90.1,17.7
2022-07-18,Kyiv,8.8,88.6,19.6
2020-08-19,Dnipro,-18.8,62.4,10.1
2020-07-21,Lviv,-13.3,49.1,18.7
2017-05-29,Kharkiv,-0.4,60.0,0.2
2018-12-13,Kyiv,-13.1,64.0,4.9
2022-08-16,Kharkiv,-6.2,61.9,5.8
2022-04-06,Kyiv,30.8,48.2,17.3
2017-10-20,Lviv,3.7,94.1,2.5
2018-10-09,Kyiv,7.2,54.1,16.1
2024-03-08,Kyiv,28.5,37.5,11.0
2015-11-17,Kharkiv,-17.1,34.0,8.4
2017-06-01,Odesa,15.3,64.5,0.6
2019-02-18,Odesa,-15.1,67.0,8.5
2023-11-18,Dnipro,10.2,86.8,12.9
2020-08-05,Dnipro,12.2,63.6,0.7
2022-04-21,Kyiv,-9.0,31.6,5.6
2022-11-21,Dnipro,19.2,62.0,10.2
2018-02-22,Dnipro,10.9,43.9,2.3
2019-09-12,Dnipro,-13.8,38.7,8.1
2020-03-16,Kharkiv,13.5,68.8,0.8
2017-03-17,Kharkiv,34.0,82.7,4.0
2023-09-15,Lviv,12.7,52.2,9.4
2016-01-01,Lviv,32.9,59.4,2.1
2020-09-10,Dnipro,12.1,39.6,15.5
2024-06-24,Kyiv,8.6,57.4,0.5
2023-09-07,Kyiv,15.0,55.0,4.1
2017-05-30,Odesa,23.9,58.3,3.0
2021-07-08,Lviv,-2.4,94.3,8.2
2015-11-03,Odesa,23.5,35.6,11.5
2020-02-05,Kyiv,7.9,74.6,18.3
2020-03-18,Kharkiv,-11.8,83.6,1.5
2017-11-16,Dnipro,-1.4,61.4,8.3
2022-10-20,Kyiv,29.4,71.8,0.7
2021-04-03,Kharkiv,-1.5,69.8,11.2
2020-08-15,Kharkiv,8.6,61.1,14.4
2017-12-20,Kyiv,-18.0,96.0,5.3
2017-10-25,Lviv,0.6,62.9,5.9
2016-11-23,Lviv,9.1,80.2,1.2
2021-08-13,Dnipro,-3.8,38.5,3.4
2016-03-22,Odesa,-3.3,82.1,14.8
2017-06-14,Dnipro,-13.3,64.9,2.4
2021-09-23,Kyiv,-2.6,71.3,18.6
2022-04-21,Dnipro,-13.6,34.3,16.1
2024-09-18,Dnipro,31.9,59.8,0.4
2023-05-06,Lviv,-12.5,87.7,18.4
2019-01-13,Lviv,7.0,75.1,14.0
2017-11-07,Kharkiv,4.9,87.6,5.0
2015-05-22,Kyiv,-9.9,94.6,3.0
2017-10-11,Kyiv,0.1,75.3,3.3
2019-10-18,Odesa,2.5,38.8,9.6
2023-06-15,Odesa,30.9,99.8,8.8
2023-08-18,Kharkiv,10.9,76.5,10.1
2024-08-08,Dnipro,-11.4,83.9,11.9
2018-10-05,Odesa,-1.9,85.1,17.1
2015-11-21,Kyiv,-19.9,85.6,14.8
2022-06-04,Kyiv,-3.7,66.5,19.3
2020-03-16,Kyiv,13.6,46.1,3.8
2022-11-29,Dnipro,28.6,52.8,15.7
2023-11-06,Odesa,-11.1,58.7,15.2
2020-09-14,Kharkiv,21.7,78.6,15.3
2015-04-22,Kyiv,-6.4,38.9,17.8
2018-10-13,Kyiv,9.1,46.3,3.7
2020-06-20,Kharkiv,-7.2,37.3,8.4
2017-01-12,Kyiv,25.8,75.2,17.2
2015-04-24,Lviv,3.6,45.9,14.1
2019-04-06,Dnipro,26.9,48.4,10.2
2023-06-05,Lviv,12.4,41.9,12.1
2015-12-05,Kyiv,28.6,49.5,19.3
2020-05-01,Kharkiv,-2.8,85.0,8.1
2021-03-13,Odesa,-5.1,65.1,3.9
2016-12-12,Odesa,-4.3,51.2,14.7
2019-11-11,Kharkiv,22.8,50.4,12.1
2024-12-31,Kharkiv,-1.9,76.6,8.3
2024-02-17,Odesa,-13.7,50.1,17.0
2018-05-22,Odesa,7.6,52.7,17.5
2016-03-02,Kyiv,24.3,71.4,16.1
2016-05-23,Kyiv,-6.9,61.1,10.2
2023-09-26,Kyiv,5.5,67.0,4.0
2022-10-27,Kharkiv,-17.8,90.9,3.0
2024-03-16,Lviv,26.0,63.7,3.3
2015-07-22,Dnipro,18.5,89.8,7.4
2023-05-04,Lviv,-18.1,33.1,7.8
2018-09-13,Kharkiv,-7.3,43.2,15.7
2016-10-29,Odesa,-11.8,88.9,2.3
2020-06-26,Dnipro,30.7,79.5,17.5
2019-01-08,Kyiv,-5.5,92.4,15.6
2020-05-15,Kyiv,3.2,40.0,17.6
2020-07-05,Odesa,-0.9,44.6,16.1
2020-07-12,Kharkiv,33.1,42.2,13.1
2020-08-13,Lviv,32.1,87.6,1.0
2020-09-18,Dnipro,24.4,33.2,8.7
2016-10-23,Dnipro,16.6,44.0,13.0
2021-03-31,Kharkiv,-16.9,98.0,9.9
2023-02-23,Lviv,24.5,31.9,12.3
2021-12-02,Odesa,18.3,60.1,2.6
2017-10-07,Dnipro,35.0,47.5,4.2
2024-12-03,Odesa,-18.0,97.6,7.1
2023-04-12,Odesa,-6.5,87.3,1.3
2019-08-17,Odesa,13.8,93.9,7.5
2015-10-24,Lviv,34.0,84.9,6.1
2022-09-14,Kharkiv,8.2,90.1,17.4
2020-11-28,Lviv,0.8,93.0,6.7
2023-08-24,Lviv,11.8,68.1,17.9
2018-06-19,Odesa,34.1,54.9,7.8
2019-11-23,Odesa,-16.2,96.0,14.1
2024-01-14,Kyiv,-17.9,46.9,15.8
2024-03-28,Lviv,30.4,96.3,18.3
2015-01-29,Dnipro,23.3,44.0,19.9
2022-05-09,Odesa,13.0,36.2,2.3
2018-04-26,Dnipro,26.3,58.8,0.7
2015-10-21,Dnipro,27.7,48.7,16.4
2021-09-05,Lviv,15.6,89.9,7.8
2020-12-08,Odesa,23.6,30.0,0.8
2016-02-06,Dnipro,0.3,79.3,15.5
2020-04-01,Kharkiv,-5.0,33.5,13.2
2023-02-28,Lviv,21.3,65.7,17.4
2015-10-11,Kyiv,33.1,49.5,7.7
2023-01-15,Kharkiv,-18.8,56.2,17.0
2017-10-11,Dnipro,-8.9,35.5,5.5
2022-08-05,Kharkiv,34.5,63.3,12.9
2017-11-27,Kyiv,12.2,76.3,2.7
2021-01-14,Odesa,-11.3,82.8,13.0
2024-06-18,Dnipro,-5.4,62.4,4.2
2021-01-31,Kyiv,29.0,51.3,16.2
2022-02-04,Dnipro,-9.1,82.8,9.7
2019-09-28,Kyiv,34.4,46.4,6.2
2024-03-21,Odesa,-1.1,32.5,18.9
2023-04-03,Kyiv,-18.9,78.6,3.6
2024-01-21,Lviv,30.3,68.0,19.5
2024-10-21,Kyiv,-10.9,57.4,10.2
2023-07-04,Kyiv,31.6,90.9,6.6
2019-07-08,Dnipro,-0.3,47.1,13.5
2022-12-16,Kyiv,-14.6,74.4,17.3
2020-05-15,Dnipro,7.3,85.0,16.3
2023-04-19,Odesa,17.3,94.1,3.6
2021-11-29,Kharkiv,12.2,35.9,14.4
2016-01-14,Kyiv,17.9,32.2,16.3
2020-08-05,Odesa,-14.8,65.0,10.4
2020-09-20,Lviv,11.9,89.9,13.7
2017-05-27,Kharkiv,22.3,54.1,11.0
2019-02-04,Kyiv,-13.8,58.8,8.1
2023-11-02,Lviv,-0.9,88.8,5.0
2019-12-25,Odesa,19.8,83.0,0.6
2019-10-15,Odesa,28.5,65.8,16.4
2018-08-19,Dnipro,7.2,89.8,12.9
2021-01-09,Lviv,-1.3,40.1,10.3
2017-09-08,Lviv,8.0,33.4,1.7
2022-04-24,Kharkiv,-0.7,75.8,17.9
2024-02-19,Dnipro,26.9,85.5,17.6
2021-08-10,Dnipro,-17.4,89.8,12.4
2015-11-11,Kyiv,31.7,51.1,13.8
2021-09-21,Lviv,-11.8,81.6,12.1
2022-12-07,Dnipro,-8.0,42.1,16.5
2021-09-16,Kharkiv,-4.5,37.2,18.6
2024-01-02,Kharkiv,32.8,61.7,6.6
2024-11-25,Dnipro,20.9,89.0,10.2
2023-12-24,Odesa,28.5,70.4,5.6
2017-12-25,Odesa,18.8,47.0,5.4
2018-12-01,Kyiv,11.0,76.8,2.8
2017-01-23,Kyiv,6.7,52.2,9.0
2017-10-30,Lviv,10.7,46.2,2.4
2020-09-24,Dnipro,6.4,85.4,2.1
2016-04-27,Odesa,27.5,74.5,12.0
2019-11-13,Kharkiv,22.6,39.2,19.2
